,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
1823,<START>_START,Ina_prep,fhianaise_noun,seo_dem,is_cop,mithid_noun,dúinn_prep,breith_vn,ar_prep,a_rel,bhfaill_vb.past,an_det,sholáthraíonn_noun,an_det,leabhar_noun,seo_dem,dúinn_prep,sracfhéachaint_vn,a_rel,thabhairt_vn,ar_prep,stadas_noun,agus_conj,ar_prep,shláinte_noun,an_det,léinn_vb.pasthab.syn,Cheiltigh_prop,(_pun,agus_conj,an_det,léinn_vb.pasthab.syn,Ghaelaigh_prop,go_par,háirithe_adj,)_pun,sa_prep,tír_noun,is_cop,inchomparáide_adj,linn_prep,sna_prep,gnóthaí_noun,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,<START>_START,Ba_cop,í_obj,Cathaoir_prop,na_par,Ceiltise_prop,i_prep,nDún_prop,Éideann_prop,ba_cop,thúisce_noun,a_rel,bunaíodh_vb.past.aut,agus_conj,i_prep,Márta_noun,na_det,bliana_noun,1983_num,eagraíodh_END,comhdháil_for,san_prep,ollscoil_noun,le_prep,céad_num,bliain_noun,de_prep,stair_noun,na_par,Cathaoireach_prop,a_rel,chomóradh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,<START>_START,Is_cop,éard_noun,atá_be.pres,sa_prep,leabhar_noun,seo_dem,cnuasasch_prep,do_prep,'fhormhór_noun,na_det,bpáipéar_noun,a_pos,léadh_vb.ord,ar_prep,an_det,ócáid_noun,úd_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,<START>_START,(_pun,Ceadaíodh_prop,méid_noun,áirithe_adj,athscríofa_prep,i_prep,gcás_noun,cuid_noun,de_prep,na_det,hailt_noun,le_prep,go_comp,bhféadfaí_vb.con.aut,ar_prep,tharla_vb.past,le_prep,cúig_num,bliana_noun,anuas_adv,nó_conj,mar_sconj,sin_dem,a_rel,thabhairt_vn,san_prep,áireamh_vn,._pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,<START>_START,Deir_vb.pres,an_det,t-eagarthóir_noun,sa_prep,réamhrá_noun,gurb_cop,é_obj,atá_be.pres,i_prep,dteideal_noun,an_det,chnuasaigh_noun,iarracht_noun,dhá_num,ghné_noun,do_prep,'obair_noun,na_det,roinne_noun,a_rel,aithint_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,<START>_START,Ba_cop,é_obj,an_det,polasaí_noun,seo_dem,faoi_prep,ndear_noun,cuid_noun,bheag_adj,de_prep,na_det,cainteanna_noun,a_rel,tugadh_vb.ord,ar_prep,an_det,ócáid_noun,a_rel,bheith_vn,i_prep,nGaidhlig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,<START>_START,Trí_num,cinn_noun,a_prop,fhoilsítear_vb.sub.aut,anseo_adv,as_prep,dosaen_noun,alt_noun,agus_conj,soláthraítear_prep,cuntas_noun,achomair_prep,i_prep,mBéarla_prop,ar_pos,gach_qual,uile_qual,cheann_noun,acu_prep,i_prep,ndeireadh_vb.pasthab,an_det,leabhair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,<START>_START,Murab_sconj,ionann_noun,agus_conj,cás_noun,na_par,hÉireann_prop,(_pun,go_comp,fóilleach_noun,ar_prep,chaoi_noun,ar_prep,bith_noun,)_pun,níl_be.pres,ach_conj,stadas_noun,imeallach_sub,ag_prep,an_par,nGáidhlig_prop,sa_prep,chóras_noun,oideachais_noun,ag_prep,an_det,gcéad_adj,agus_conj,ag_prep,an_det,dara_adj,leibhéal_prep,rud_noun,a_rel,fhágann_vb.pres,gur_comp,múinteoireacht_noun,ab_adj,initio_prep,a_rel,bhíonn_be.hab,ar_prep,bun_noun,cuid_noun,mhaith_noun,ag_prep,an_noun,tríú_adj,leibhéal_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,<START>_START,Díol_vb.ord.syn,suntais_sub,ina_prep,fhianaise_noun,seo_dem,gurb_cop,é_obj,is_cop,teideal_noun,don_prep,chéad_adj,rann_prep,de_prep,dhá_num,rann_pun,an_det,leabhair_noun,``_pun,Gaelic_eng,scholarship_eng,and_eng,Gaelic_eng,education_eng,''_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,<START>_START,Dhá_num,alt_noun,atá_be.pres,ag_prep,an_det,eagarthóir_prop,in_eng,áit_noun,an_det,pháipéir_noun,a_rel,thug_vb.past,sé_sub,ag_prep,an_det,gcomhdháil_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,<START>_START,Sa_prep,dara_adj,aiste_prep,",_pun",dar_prep,teideal_noun,``_pun,The_eng,future_eng,of_eng,Gaelic_eng,studies_eng,'_pun,",_pun",féachtar_noun,le_prep,ról_noun,scoláireacht_prep,na_par,Gáidhlig_prop,in_prep,Albain_prop,a_rel,rianú_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,<START>_START,Tá_be.pres,na_det,moltaí_vb.pasthab.aut,éagsúla_adj,a_rel,dhéantar_vb.sub.aut,ciallmhar_sub,agus_sconj,cúramach_adj,má_sconj,tá_be.pres,siad_sub,pas_noun,beag_adj,ginearálta_prep,féin_adj,agus_conj,cuirtear_vb.ord.aut,san_prep,áireamh_vn,éilimh_noun,éagsúla_adj,phobal_noun,dúchasach_adj,na_par,Gaidhlig_prop,",_pun",lucht_noun,oideachais_noun,na_par,Gaidhlig_prop,agus_noun,scoláirí_prep,na_par,Ceiltise_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,<START>_START,Múintear_vb.pres.aut,an_par,Gháidhlig_prop,do_prep,thuairim_noun,is_sconj,3_num,",_pun",",000_noun",dalta_pun,in_eng,ocht_num,scoil_noun,is_cop,tríocha_adj,den_prep,dara_adj,leibhéalin_prep,Albain_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,<START>_START,Is_cop,é_obj,tuairim_noun,Catherine_prop,M._prop,Dunn_prop,agus_conj,A.G._vb.past,Boyd_prop,Robertson_prop,ina_prep,n-alt_noun,siadsan_pun,gur_cop,beag_adj,dul_vn,chun_prep,cinn_noun,a_rel,rinneadh_vb.past.aut,le_prep,fada_adj,maidir_prep,le_prep,cur_vn,chun_prep,cinn_noun,na_par,Gàidhlig_prop,ag_prep,an_det,dara_adj,leibhéal_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,<START>_START,Ag_prep,leibhéal_noun,na_det,bunscoile_noun,",_pun",áfach_adv,",_pun",tá_be.pres,borradh_noun,áirithe_adj,le_prep,sonrú_noun,ó_prep,lár_noun,na_det,seachtóidí_noun,i_prep,leith_noun,",_pun",a_rel,bhuíochas_noun,cuid_noun,mhaith_adj,do_par,Thionscnamh_prop,Dátheangach_prop,Oideachais_prop,Chomhairle_prop,nan_prop,Eilean_prop,agus_sconj,Roinn_prop,Oideachais_prop,na_par,hAlban_prop,sna_prep,hOileáin_prop,Thiar_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,<START>_START,Sa_prep,bhliain_noun,1985_num,tionscnaíodh_END,clár_noun,teagaisc_prep,Gàidhlig_prop,don_prep,chéad_adj,uair_noun,i_prep,nGlaschú_prop,agus_conj,in_prep,Inbhir_prop,Nis_prop,",_pun",dhá_num,chathair_noun,a_rel,bhfuil_be.pres,pobal_noun,suntasach_prep,le_prep,Gàidhlig_prop,iontu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,<START>_START,Is_cop,é_obj,an_det,feiniméan_noun,is_cop,suntasaí_adj,le_prep,deich_num,mbliana_noun,anuas_adv,",_pun",áfach_adv,",_pun",bunú_END,mórchuid_noun,naíonraí_prep,Gaidhlig_prop,(_pun,croileagáin_END,)_pun,ní_neg,amháin_adv,sa_prep,Ghaidhealtachd_prop,ach_conj,ar_prep,fud_noun,na_par,Galltachd_prop,freisin_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,<START>_START,Cuireann_vb.pres,John_prop,Murray_prop,críoch_prop,leis_prep,an_det,bplé_vn,ar_prep,chúrsaí_noun,oideachais_noun,le_prep,haiste_noun,ina_prep,léiríonn_vb.pres,sé_sub,a_rel,dhearcadh_vb.pasthab,pearsanta_adj,féin_adj,ar_prep,an_det,gcóras_noun,agus_conj,éilíonn_vb.pres,aitheantas_noun,cuí_prep,do_prep,mhodhanna_noun,neamhfhoirmiúla_prep,oideachais_noun,taobh_noun,istigh_adv,de_prep,phobal_noun,dúchasach_adj,na_par,Gaidhlig_prop,le_prep,hais_noun,na_noun,scolaíochta_adj,foirmiúla_END,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,<START>_START,``_pun,Gaelic_eng,history_eng,and_eng,Gaelic_eng,literature_eng,''_pun,is_eng,teideal_noun,don_prep,dara_adj,cuid_noun,den_prep,leabhar_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,<START>_START,Tá_be.pres,fianaise_noun,áirithe_adj,ann_prep,go_comp,raibh_be.sub,tionchar_noun,nach_cop,beag_adj,ag_prep,teanga_noun,agus_conj,ag_prep,eagrú_noun,sóisialta_adj,na_det,nGael_noun,ar_prep,oirthear_noun,na_par,hAlban_prop,agus_conj,ar_prep,an_par,nGalldachd_prop,trí_prep,chéile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,<START>_START,Níor_neg,thonnbhriseadh_vb.pasthab,tubaisteach_noun,ach_conj,próiseas_det,a_rel,tharla_vb.past,de_prep,réir_prep,a_pos,chéile_noun,dí-Ghaelú_prep,chuid_noun,mhór_adj,do_prep,'oirthear_noun,na_par,hAlban_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,<START>_START,Ar_prep,ndóigh_noun,",_pun",baineann_vb.pres,éiginnteacht_adj,áirithe_adj,fiú_adv,leis_prep,na_det,téarmaí_prop,'Gaidhealtachd/Galldachd_prop,'_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,<START>_START,(_pun,Dála_prep,an_det,scéil_noun,luann_vb.pres,an_det,t-údar_noun,inter_pun,alia_END,ina_prep,alt_noun,gur_cop,fearr_adj,leis_prep,Beurla_prop,Ghallda_prop,a_rel,úsáid_vn,mar_prep,aistriúchán_noun,ar_prep,'Lowland_noun,Scois_prop,'_pun,seachas_adv,'the_pun,dreadful_END,neologism_for,Albais_prop,'_prop,",_pun",arbh_cop,fhearr_adj,agus_conj,ar_prep,nádúrtha_adj,'Albannais_prep,''_pun,mar_noun,nuafhocal_prep,?_pun,)_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,<START>_START,Cuireann_vb.pres,Charles_prop,Withers_prop,lena_prep,mhórshaothar_noun,ar_prep,stair_noun,thíreolaíoch_prep,na_par,Gaidhlig_prop,le_prep,hait_noun,a_rel,scrúdaíonn_eng,meath_eng,na_det,teanga_noun,go_par,háirithe_adj,le_prep,céad_num,bliain_noun,anuas_adv,",_pun",meath_prep,a_prep,do_prep,'fhág_vb.past,gur_comp,thar_prep,ar_prep,80_num,",_pun",",000_END",duine_noun,a_prep,labhraíonn_noun,Gaidhlig_prop,inniu_adv,seachas_noun,an_noun,250_num,",_pun",",000_prep",a_prep,labhair_vb.past,í_prep,de_prep,réir_prep,an_par,Daonáirimh_prop,in_prep,1881_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,<START>_START,Mar_sconj,a_rel,thugann_vb.pres,teideal_noun,an_det,ailt_noun,ag_prep,Donald_prop,Meek_prop,",_pun",``_pun,Gaidhlig_prop,is_sconj,Gaylick_prop,anns_prop,na_par,Meadhon_prop,Aoisean_prop,'_prop,",_pun",le_prep,fios_noun,bhí_be.past,dhá_num,mhodh_pun,litrithe_prep,le_prep,fáil_vn,sa_prep,Ghaidhlig_prop,idir_prep,c._noun,1450-1600_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,<START>_START,Bréagnaíonn_vb.pres,an_par,Dr._prop,Meek_prop,tuairim_noun,Osborn_prop,Bergin_prop,nach_par,``_pun,córas_noun,''_pun,ar_prep,chor_noun,ar_prep,bith_noun,atá_be.pres,i_prep,gceist_noun,ach_conj,manglam_noun,ainrialach_sub,agus_conj,cuireann_vb.pres,fianaise_noun,áirithe_adj,ar_prep,fáil_vn,ó_prep,fhoinsí_noun,éagsúla_adj,(_pun,ina_prep,measc_prep,seo_dem,tá_be.pres,leachtanna_prep,cuimhneacháin_noun,ó_prep,na_noun,meánaoiseanna_adj,deireanacha_END,",_pun",cáipéisí_noun,oifigiúla_adj,agus_noun,dánta_prep,Albanaise_prop,le_prep,focail_noun,agus_noun,frásanna_prep,Gaidhlig_prop,iontu_prep,)_pun,a_prep,thugann_vb.pres,le_prep,fios_noun,go_prep,mb'fhéidir_noun,go_prep,raibh_be.sub,an_noun,córas_noun,seo_dem,níos_adj,forleithne_prep,ná_conj,mar_noun,a_prep,cheaptaí_noun,go_prep,dtí_prep,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,<START>_START,Tugann_vb.pres,cuntas_noun,ginearálta_prep,Ronald_prop,Black_prop,ar_prep,lámhscríbhinní_noun,Gaidhlig_prop,na_par,hAlban_prop,réamhbhlaiseadh_prop,dúinn_prep,den_prep,tuairisc_noun,chuimsitheach_prep,atá_be.pres,idir_prep,lámha_noun,aige_prep,faoi_prep,láthair_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,<START>_START,Soláthraíonn_vb.pres,Coinneach_prop,Mac_prop,Dhomhnaill_prop,alt_noun,gairid_adj,ar_prep,na_det,marbhrannan_noun,soiscéalach_prop,",_pun",marbhnaí_noun,a_rel,cumadh_vn,do_prep,shoiscéalaithe_noun,éagsúla_adj,san_prep,ochtú_adj,agus_noun,sa_prep,naoú_noun,haois_prep,déag_num,",_pun",agus_noun,scrúdaíonn_prep,an_noun,gaol_prep,idir_prep,iad_obj,agus_noun,an_noun,fhilíocht_prep,mholta_noun,do_prep,thaoisigh_noun,thuata_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,<START>_START,'Gaelic_Prop,;_pun,the_eng,dynamics_prep,of_eng,a_rel,Renaissance_prop,'_pun,is_eng,teideal_noun,do_prep,'alt_noun,deiridh_adj,an_det,chnuasaigh_noun,",_pun",aiste_prep,ghairid_noun,",_pun",bhríomhar_noun,le_prep,Donald_prop,John_prop,MacLeod_prop,ar_prep,athbhcochan_noun,litríocht_noun,na_par,Gaidhlig_prop,agus_noun,ar_prep,ghluaiseacht_noun,na_par,Gaidhlig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,<START>_START,Bíodh_be.ord,seo_dem,fíor_adj,nó_conj,bréagach_adj,is_eng,conspóidí_eng,fós_adv,é_obj,agus_conj,é_obj,ag_prep,trácht_vb.ord.syn,ar_prep,chúrsaí_noun,oideachais_noun,ag_prep,an_det,tríú_adj,leibhéal_prep,agus_conj,ar_prep,dhualgaisí_noun,lucht_noun,léinn_vb.pasthab.syn,do_prep,phobal_noun,na_par,Gáidhlig_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,<START>_START,Bíodh_be.ord,is_conj,nár_cop,mhaith_adj,liom_prep,a_rel,áiteamh_vn,gur_cop,gá_noun,mioneolas_prep,ar_prep,fhorainmneacha_det,intáite_prop,na_prop,Sean-Ghaeilge_prop,ná_conj,ar_prep,fhilíocht_det,Mhairi_prop,Nighean_prop,Alasdair_prop,Ruaidh_prop,le_prep,feidhmiú_noun,mar_prep,dhlíodóir_noun,sa_prep,Ghaidhealtachd_prop,níor_neg,mhaith_adj,liom_prep,ach_conj,oiread_noun,aineolas_prep,ar_prep,na_det,cúrsaí_noun,sin_dem,a_rel,shamhlú_vn,mar_prep,bhua_noun,ag_prep,céimí_noun,sa_prep,Cheiltis_prop,do_pos,'aon_adv,sórt_noun,(_pun,ceist_noun,eile_adj,ar_prep,fad_noun,'cúrsaí_prep,seirbhíse_noun,'_prop,teanga_noun,do_prep,ranna_noun,agus_noun,do_prep,dhámha_noun,eile_qual,taobh_noun,istigh_adv,den_prep,ollscoil_noun,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,<START>_START,Cuimhnímis_vb.pasthab.syn,go_comp,bhfuiltear_vb.pres.aut,ag_prep,caint_vn,anseo_adv,faoi_prep,dheichniúr_pun,scoláire_END,nó_conj,mar_sconj,sin_dem,i_prep,ranna_noun,Ceiltise_prop,gan_prep,an_det,tacaíocht_adj,infreastruchtúrúil_END,atá_be.pres,againn_prep,abhus_noun,ó_prep,leithéidí_noun,Acadamh_prop,Ríoga_prop,na_par,hÉireann_prop,",_pun",Institiúid_prop,Ard-Léinn_prop,Bhaile_prop,Átha_prop,Cliath_prop,nó_conj,na_noun,rannóga_prep,éagsúla_adj,rialtais_prep,a_rel,bhfuil_be.pres,cúraimí_sub,Gaeilge_noun,orthu_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,<START>_START,Críochnaíonn_vb.pres,an_det,t-alt_noun,leis_prep,an_det,ráiteas_noun,seo_dem,a_rel,leanas_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,<START>_START,Má_sconj,tá_be.pres,dea-chaidreamh_sub,idir_prep,Rialtas_noun,na_par,hÉireann_prop,agus_conj,Rialtas_noun,na_par,Breataine_prop,in_eng,ísle_eng,brí_noun,na_det,laethanta_noun,seo_dem,",_pun",ní_neg,hamhlaidh_noun,do_prep,chreidiúint_noun,Ghearóid_prop,Uí_prop,Choileáin_prop,i_prep,measc_prep,na_det,heite_noun,poblachtánaí_prop,do_prep,'Fhianna_noun,Fáil_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,<START>_START,Ach_conj,ní_neg,mar_prep,sin_dem,atá_be.pres,cúrsaí_noun,ag_prep,titim_vb.ord.syn,amach_adv,maidir_prep,leis_prep,an_det,gceangal_noun,nua-aimsithe_prop,(_pun,atá_be.pres,seanaimsithe_sub,ó_prep,Thuaidh_prop,",_pun",mar_sconj,is_cop,eol_noun,do_par,Bhrian_prop,go_comp,dóite_adj,)_pun,idir_prep,comhaltaí_noun,an_par,UDR_prop,agus_conj,eolas_noun,a_rel,bheith_vn,á_prep,sceitheadh_noun,chuig_prep,paraimílitigh_noun,Phrotastúnacha_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
