,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
148,<START>,Bhí,mé,féin,ag,obair,mar,fho-eagarthóir,in,oifig,an,Irish,Times,ar,an,lá,cinniúnach,úd,sa,bhliain,1977,nuair,a,tháinig,Seán,O,Loinsigh,ar,ais,le,84,suíochán,as,148,sa,Dáil,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,<START>,Ar,an,taobh,eile,de,",",tá,14,suíochán,ag,Sinn,Féin,",",deich,gcinn,níos,mó,ná,mar,a,bhí,acu,nuair,a,scar,an,tUachtarán,Máire,Mhic,Ghiolla,Íosa,an,30ú,Dáil,",",agus,tá,líon,na,dTeachtaí,atá,neamhspleách,",",nó,bainteach,leis,na,mionpháirtithe,sóisialacha,",",ardaithe,ó,chúigear,go,naonúr,déag,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,<START>,Is,deacair,a,bheith,siúráilte,faoin,dearcadh,fírinneach,atá,ag,Sinn,Féin,ar,chúrsaí,na,hEorpa,ach,tuigeann,siad,go,maith,go,bhfuil,an,'core,constituency,',acu,ó,dheas,an,amhrasach,faoin,mBruiséal,agus,i,gcónaí,réidh,chun,vóta,diúltach,a,chaitheamh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,<START>,Faoi,láthair,",",ámh,",",tá,an,páirtí,ag,baint,leasa,as,an,Dáil,chun,a,chuid,urlabhraithe,a,chur,chun,tosaigh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,<START>,Le,déanaí,do,'éag,Pádraig,O,Fachtna,",",iar-aire,rialtais,le,Fianna,Fáil,",",suaimhneas,síoraí,dá,anam,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,<START>,Mar,Eorpach,díograiseach,",",ní,raibh,bealach,ar,bith,go,raibh,ceannaire,reatha,an,pháirtí,úd,",",Micheál,Martin,chun,bheith,ar,an,taobh,diúltach,sa,reifreann,ar,an,gConradh,Fioscach,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,<START>,Chuaigh,an,Taoiseach,i,gcomhrá,ar,an,nguthán,leis,an,Seansailéir,Merkel,tar,éis,an,reifrinn,agus,bhí,an,tUasal,Ó,Máirtín,ag,iarraidh,a,fháil,amach,an,bhfuair,sé,aon,sásamh,uaithi,maidir,le,laghdú,nó,maolú,ar,na,fiacha,bainc,atá,á,n-íoc,ag,an,Stát,seo,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,<START>,Tar,éis,an,dianscrúdú,a,rinne,Martin,air,",",bhí,an,chuma,ar,an,scéal,gur,ghnáthreitric,pholaitiúil,a,bhí,ar,siúl,ag,Kenny,agus,nár,chuir,sé,mórán,brú,in,aon,chor,ar,Mherkel,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,<START>,Iad,siúd,na,daoine,a,bhíodh,ag,caitheamh,anuas,ar,fhaillí,an,Rialtais,de,ló,is,do,'oíche,ach,nuair,a,foilsíodh,an,nuacht,faoin,Teachta,Dála,as,Loch,Garman,san,Irish,Times,",",ba,léir,go,raibh,an,Grúpa,Teicniúil,trína,chéile,agus,gan,tuairim,acu,conas,déileáil,leis,an,ngearchéim,seo,cé,gur,tháinig,siad,chucu,féin,diaidh,ar,ndiaidh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,<START>,Is,cosúil,go,mbeidh,páirtithe,an,Rialtais,",",an,Lucht,Oibre,ach,go,háirithe,",",faoi,bhrú,sna,boscaí,ballóide,an,uair,sin,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,<START>,Nuair,a,tháinig,an,Rialtas,nua,i,gcumhacht,ní,haon,iontas,go,raibh,siad,meáite,ar,na,botúin,chumarsáide,a,rinne,a,réamhtheachtaithe,a,sheachaint,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,<START>,Le,linn,an,toghcháin,",",rinne,Fine,Gael,agus,an,Lucht,Oibre,",",gealltanais,nach,bhféadfaí,a,chomhlíonadh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,<START>,Ó,shin,i,leith,",",níl,aon,mhaolú,tagtha,ar,an,dúil,atá,ag,páirtithe,an,Rialtais,sa,ghealltanas,mór,agus,tá,ródhúil,léirithe,acu,sa,'grandstanding,',a,raibh,doicheall,ag,Brian,Cowen,roimhe,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,<START>,Nuair,a,cuireadh,brú,air,sa,Dáil,cuntas,a,thabhairt,ar,conas,ar,éirigh,lena,chomhrá,",",ní,raibh,ar,chumas,an,Taoisigh,insint,do,'Phaddy,',cad,é,a,dúradh,leis,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,<START>,Ach,má,leanann,an,Rialtas,leis,ag,déanamh,Dia,beag,den,cheannlíne,dhearfach,nuachta,",",tá,seans,ann,go,dtabharfaidh,Paddy,breithiúnas,níos,déine,orthu,lá,níos,faide,anonn,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,<START>,Bliain,athnuachana,is,ea,í,chomh,maith,ó,fuaireadar,deontas,Eorpach,i,mbliana,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,<START>,Tá,na,máirseálacha,sin,conspóideach,toisc,go,dtéann,siad,trí,cheantair,náisiúnacha,ina,bhfuil,doicheall,rompu,mar,thaispeántais,sheicteacha,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,<START>,Ní,admhaíonn,roinnt,lóistí,go,bhfuil,tacaíocht,caillte,acu,i,measc,a,muintire,féin,agus,go,n-imíonn,siadsan,chomh,maith,le,Caitlicigh,ar,saoire,chun,séasur,na,máirseála,a,sheachaint,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,<START>,Sceith,bhéil,iad,comhairlí,Lios,na,gCearrbhach,agus,Craigavon,de,bharr,iarrachtaí,na,bpáirtithe,aontachtacha,chun,roinnt,na,cumhachta,a,chosc,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,<START>,Foilsíonn,Coimisiún,na,bParáidí,na,hiarratais,ar,fad,ar,chead,máirseála,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,<START>,Is,í,an,mháirseáil,ó,Dhroim,Crí,ar,Bhóthar,Gharbh,Achaidh,i,bPort,an,Dúnáin,ar,an,Domhnach,roimh,an,dara,lá,déag,do,'Iúil,an,t-aon,cheann,ar,tugadh,an,t-eiteachas,as,éadan,dó,ó,1998,nuair,a,chuaigh,an,Coimisiún,i,mbun,oibre,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,<START>,Éilíonn,roinnt,náisiúnaithe,in,Ard,Eoin,nach,gceadófaí,do,pharáid,thuaisceart,Bhéal,Feirste,a,dhul,thar,bráid,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,<START>,Chosnaigh,trioblóid,i,nDoire,lá,arna,mhárach,£,3340,",",",000",agus,bhí,costas,de,bhreis,is,£,1120,",",",000",ar,achrann,i,bPort,an,Dúnáin,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,<START>,Ag,éisteacht,lena,gcasaoid,faoi,theorannú,nó,treoracha,chun,ceol,maslach,frith-Chaitliceach,a,chosc,",",shílfeadh,duine,go,gcliseann,ar,gach,iarratas,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,<START>,Is,iomaí,duine,a,bhí,míshásta,leis,an,moladh,a,do,'eascair,as,athbhreithniú,an,DUP,agus,SF,a,chuirfeadh,deireadh,leis,an,gCoimisiún,agus,a,do,'fhágfadh,an,focal,deiridh,ag,Oifig,an,Chéad,agus,an,Leas-Chéad,Aire,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,<START>,Is,minic,a,ghearr,béal,duine,a,shrón,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,<START>,Tá,beagnach,ceithre,mhí,ann,ó,do,'éirigh,Éamon,Ó,Cuív,as,mar,leascheannaire,ar,Fhianna,Fáil,ach,tá,folúntas,fós,ann,don,phost,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,<START>,Nuair,a,do,'éirigh,O,Cuív,as,i,mí,Feabhra,mar,gheall,ar,an,reifreann,fioscach,bhí,rudaí,suaite,go,maith,sa,pháirtí,parlaiminte,agus,do,'fhéadfadh,go,bhfuil,Martin,ag,iarraidh,go,socródh,rudaí,síos,sula,ndéanfaidh,sé,cinneadh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,<START>,Do,'éirigh,le,Martin,é,a,ruaigeadh,go,dtí,cúinne,na,mbuachaillí,dána,le,linn,an,reifrinn,ach,fágann,éirí,amach,fhear,Chorr,na,Móna,go,bhfuil,rogha,tábhachtach,le,déanamh,arís,ag,an,gceannaire,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,<START>,Dealraíonn,sé,go,bhfuil,comórtas,X-factor,á,reachtáil,ag,Micheál,Martin,faoi,láthair,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,<START>,Tá,nós,fadbhunaithe,ag,an,gCúigiú,Colúnaí,agus,a,chairde,leasainmneacha,cliste,a,bhaisteadh,ar,phiardaí,móra,na,te,anga,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,<START>,Mar,sin,",",go,n-éirí,do,phost,nua,leat,",",Steve,Jobs,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,<START>,Tá,an,reifreann,ar,an,Seanad,ar,cheann,de,na,pleananna,móra,a,bhí,ag,Enda,Kenny,nuair,a,bhí,sé,i,gceannas,ar,an,bhfreasúra,ach,chuir,an,plean,céanna,fearg,ar,chuid,dá,pháirtí,parlaiminte,nuair,a,do,'fhógair,sé,gan,choinne,é,i,2009,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,<START>,Is,lú,fós,an,fháilte,atá,curtha,ag,daoine,áirithe,i,bPáirtí,an,Lucht,Oibre,roimh,pholasaí,Kenny,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,<START>,Chuir,sé,'déistin,',uirthi,",",a,dúirt,White,",",go,raibh,Fianna,Fáil,ag,cuimhneamh,ar,dheireadh,a,chur,leis,an,Seanad,ar,mhaithe,le,'buntáiste,',polaitiúil,a,fháil,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,<START>,Is,dócha,leis,gur,beag,fonn,a,bheadh,ar,Fhianna,Fáil,agus,Martin,tacú,leis,an,Rialtas,reifreann,eile,a,chur,tríd,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,<START>,Tá,ráite,ag,O,',Toole,cheana,gurb,ionann,an,plean,deireadh,a,chur,leis,an,Seanad,agus,plean,a,cheapfaí,le,linn,chúlú,eacnamaíochta,san,Iodáil,nó,sa,Ghearmáin,agus,tá,tagairt,déanta,aige,do,cheannaire,na,Léinte,Gorma,Eoin,O,',Duffy,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,<START>,Chuir,a,dtuairisceoir,Cillian,O,Conchúir,agallamh,ar,Aidan,White,",",'réalt,Phoblacht,na,hÉireann,faoi,2,',.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,<START>,Más,le,teann,náire,é,faoina,siléig,féin,nó,le,brón,agus,eagla,",",chinn,an,dá,rialtas,tar,éis,sochraid,an,iriseora,Lyra,McKee,go,gcuirfí,tús,ar,an,7,Bealtaine,le,dreas,nua,cainteanna,féachaint,arbh,fhéidir,Stormont,a,athbhunú,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,<START>,Thug,an,sagart,rabhadh,eile,faoi,dhíbhinn,na,síochána,a,bheith,ceilte,ar,dhaoine,óga,sna,ceantair,bhochta,-,'deiseanna,oideachais,agus,oibre,atá,uathu,",",airgead,ina,bpócaí,agus,ní,gunna,ina,nglaic,",",',a,dúirt,sé,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,<START>,Ní,raibh,an,dara,rogha,ag,na,rialtais,ach,gníomhú,;,ba,iad,na,ceisteanna,cathain,agus,cén,cineál,gnímh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,<START>,Faoin,am,ar,tháinig,siad,le,chéile,in,Stormont,ar,an,7,Bealtaine,bhí,a,fhios,ag,na,páirtithe,gur,theastaigh,ón,bpobal,go,dtabharfaidís,faoin,obair,in,Stormont,arís,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,<START>,Dúirt,siadsan,chomh,maith,leis,na,páirtithe,eile,gur,cuireadh,brú,orthu,ag,na,doirse,le,linn,stocaireachta,",",toghthóirí,ag,rá,leo,go,raibh,gá,le,rialtas,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,<START>,Cé,gur,dhúirt,gach,páirtí,go,raibh,fonn,orthu,margadh,rathúil,a,dhéanamh,ba,léir,go,mbeadh,sé,deacair,an,bhearna,idir,an,DUP,agus,Sinn,Féin,a,dhruidim,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,<START>,Ní,chuirfeadh,mórán,geall,air,sin,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,<START>,Bhí,cur,chuige,na,rialtais,níos,eagraithe,an,babhta,seo,ná,mar,a,bhí,iarracht,ar,bith,ó,thit,Stormont,dhá,bhliain,agus,ceithre,mhí,ó,shin,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,<START>,Rinneadh,faillí,uafásach,sa,cheantar,taobh,thiar,den,bhanna,le,fada,agus,ba,'idirghabháil,an-tábhachtach,í,seo,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,<START>,I,measc,na,gcéimeanna,a,leag,Karen,Bradley,agus,Simon,Coveney,amach,faoi,riaradh,na,gcainteanna,bhí,ollchruinnithe,seachtainiúla,idir,an,bheirt,acusan,agus,na,cinnirí,ar,an,DUP,",",Sinn,Féin,",",SDLP,",",UUP,agus,Alliance,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,<START>,Beidh,deis,ag,páirtithe,fadhbanna,eile,a,chur,as,an,áireamh,–,beidh,an,pobal,ag,faire,féachaint,céard,a,mholfaidh,siad,mar,straitéis,frithbhochtanais,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,<START>,Nuair,a,thugtar,chun,cuimhne,cé,mar,a,chaith,an,DUP,agus,Sinn,Féin,leis,na,mionpháirtithe,sa,bhFeidhmeannas,idir,2007,agus,titim,Stormont,in,2017,",",is,léir,nárbh,aon,ribín,réidh,é,a,theacht,ar,bhealaí,feidhmithe,a,mbeadh,muinín,ag,gach,páirtí,astu,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,<START>,Tá,an,pósadh,comhghnáis,agus,cearta,do,dhaoine,LADT,ansin,freisin,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,<START>,Próiseas,práinneach,é,an,babhta,cainteanna,seo,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,<START>,Ba,é,ceann,dos,na,cora,ba,dhrámata,i,gCogadh,na,Saoirse,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,<START>,Dá,mba,dá,aineoinn,sin,é,",",níor,glaodh,ó,shin,ar,an,eachtra,ach,'Sóivéid,Luimnigh,',agus,is,iontach,an,rogha,do,'imeachtaí,ealaíne,agus,gníomhaíochais,a,bhí,ar,bun,sa,chathair,le,coicís,mar,chomóradh,céad,bliain,ar,oidhreacht,bheo,na,stailceoirí,spreagúla,san,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,<START>,Poblachtánach,agus,ceardchumannaí,aitheanta,ab,ea,Byrnes,a,do,'eagraigh,círéib,sa,phríosún,agus,a,chuaigh,ar,stailc,ocrais,ag,éileamh,stádas,polaitiúil,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,<START>,Ba,'éigean,do,'éinne,a,bhí,ag,gabháil,thairis,an,tSionainn,cead,isteach,a,lorg,ar,an,arm,gallda,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,<START>,Rángaigh,leis,go,raibh,ceann,dosna,monarchana,is,mó,fágtha,ar,an,dtaobh,thuaidh,den,imhsuí,seo,–,Cleeves,Condensed,Milk,and,Butter,Company,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,<START>,Bhailigh,an,Chomhairle,le,chéile,oíche,Dé,Domhnaigh,agus,chuireadar,i,gcló,an,ráiteas,ag,fógairt,go,ndúnfaí,gach,gnó,",",stóras,agus,factraí,mar,agóid,i,gcoinne,an,fhórsa,mhíleata,agus,eacnamaíochta,ba,mhó,sa,domhan,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,<START>,Is,istigh,sa,bhfoirgneamh,folamh,a,bhí,an,dráma,suaithinseach,le,Mike,Finn,'Bread,Not,Profits,',ag,rith,le,tamall,anuas,",",a,fuair,coimisiúnú,speisialta,don,gcomóradh,–,agus,is,é,a,bheir,an,chraobh,ar,imeachtaí,ceiliúrtha,na,Sóivéide,go,léir,",",i,mbliana,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,<START>,Roinneadh,iad,ina,dtrí,chuid,de,réir,datha,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,<START>,Bheadh,fuar,agat,léiriú,chomh,suaithinseach,a,lorg,ar,stáitse,san,amharclann,!,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,<START>,Chífeá,seanbhean,ag,cniotáil,go,druineach,i,gcúinne,agus,picketman,óg,ag,rothaíocht,tharat,le,beart,éigin,fáiscthe,go,dlúth,lena,ucht,aige,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,<START>,Rith,sé,liom,gur,chaith,na,haisteoirí,sna,radharcanna,eile,an,taispeántas,céanna,a,dhéanamh,trí,huaire,i,ndiaidh,a,chéile,dos,na,grúpaí,difriúla,ar,ár,dturas,timpeall,na,monarchan,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,<START>,Faoi,mar,a,bheadh,píosaíocha,de,phuzal,socheolaíoch,le,cur,le,chéile,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,<START>,Ní,fhaca,riamh,suíomh,drámaíochta,go,raibh,a,oiread,dlúis,ag,an,lucht,féachana,leis,na,haisteoirí,féinig,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,<START>,Dála,aon,dráma,dea-scríte,",",bíonn,cinniúintí,na,gcarachtar,fite,fuaite,ina,chéile,sa,phlota,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,<START>,Bhraitheas,gur,mhór,an,náire,shaolta,dhom,a,bheith,ag,cúléisteacht,leo,i,ngan,fhios,!,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,<START>,Cad,é,dráma,!,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,<START>,Tugann,an,dráma,so,faoi,athbhreithniú,a,dhéanamh,ar,chomhthéacs,na,Sóivéide,do,'fhonn,ár,seasamh,sa,tsochaí,chomhaimseartha,a,cheistiú,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,<START>,Is,cuma,ciacu,–,an,saighdiúir,óg,Sasanach,fágtha,ina,amadán,(,armáilte,!,),<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,<START>,An,teannas,idir,náisiúnachas,agus,sóisialachas,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,<START>,Is,iad,na,ceantracha,céanna,sa,chathair,atá,fós,ag,broic,leis,an,ndealús,",",agus,féach,go,bhfuil,an,t-arm,gallda,is,cumhachtaí,ar,domhan,i,gcónaí,ag,leaindeáil,go,mídhleathach,san,aerfort,is,giorra,dóibh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,<START>,Chaitheas,mo,phus,a,cheilt,faoi,chochall,mo,chasóige,de,chionn,na,deora,bheith,ag,sileadh,liom,go,baothánta,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,<START>,Duit,féin,is,measa,má,bhíonn,tú,ag,caitheamh,anuas,ar,na,mairbh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,<START>,Ba,dheacair,cuimhneamh,ar,aon,duine,eile,i,saol,na,Gaeilge,agus,na,Gaeltachta,a,raibh,cion,agus,meas,chomh,mór,sin,ag,cách,air,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,<START>,Agus,ba,'fhíor,go,ndein,sé,a,chion,ar,son,an,náisiúin,Ghaelaigh,.,<END>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
