,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
126,<START>_START,Leithscéal_vb.past,a_eng,bhíonn_vb.preshab,uait_prep,chun_prep,bheith_vn,ag_prep,séideadh_noun,is_adj,ag_prep,maíomh_vn,as_prep,do_prep,mhuintir_noun,féin_adj,",_pun",agus_conj,mise_sub,ag_prep,teacht_vn,le_prep,bia_noun,chugaibh_noun,i_prep,gcónaí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,<START>_START,Chuimhnigh_vb.past,fear_noun,an_det,tí_noun,fé_prep,ghéire_noun,teangan_noun,mhná_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,<START>_START,``_pun,Ach_conj,an_par,bhfuil_vb.pres,sé_sub,ag_prep,teacht_vn,in_prep,aon_qual,chor_noun,",_pun",a_par,Mhaimí_prop,''_pun,níos_adj,séimhe_prep,an_det,turas_noun,seo_dem,agus_conj,an-bheagáinín_noun,den_prep,eagla_noun,tríd_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,<START>_START,Bhí_vb.past,an_par,mhífhoighne_adj,á_prep,",_pun",briseadh_vb.ord,sin_dem,",_pun",leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,<START>_START,Sin_dem,é_obj,a_eng,bhíodh_vb.pasthab,uaithí_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,<START>_START,Dá_sconj,mbeadh_vb.con,an_det,t-áiteamh_noun,ag_prep,teacht_vn,ró-dhian_prep,",_pun",nó_conj,ba_cop,'fhéidir_noun,fearg_noun,ag_prep,fás_vb.ord.syn,tríd_prep,",_pun",chuireadh_vb.pasthab,sí_sub,a_rel,guth_noun,féin_adj,isteach_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,<START>_START,Sagart_vb.pres,a_pos,bhí_vb.past,ag_prep,teacht_vn,",_pun",agus_conj,bhí_vb.past,sé_sub,samhlaithe_noun,cheana_adv,féin_adj,ina_prep,n-aigne_noun,istigh_adv,acu_prep,``_pun,N'fheadar_vb.past,cén_q,saghas_noun,duine_noun,é_obj,?_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,<START>_START,Éirigh_vb.ord.syn,aniar_adv,",_pun",a_voc,deirim_vb.pres.syn,!_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,<START>_START,Bhí_vb.past,féith_noun,na_det,fiosrachta_noun,ag_prep,múchadh_vb.past.aut,sprid_prep,an_det,achrainn_noun,ina_prep,bhean_noun,—_pun,``_pun,Á_prep,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,<START>_START,Is_cop,gairid_adj,gur_comp,thosnaigh_vb.past,ag_prep,lasadh_vn,ar_prep,an_det,tsamhlaíocht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,<START>_START,Ba_cop,chuimhin_noun,le_prep,fear_noun,an_det,tí_noun,an_det,tAthair_prop,Pádraig_prop,",_pun",an_par,sean-shagart_prop,paróiste_END,thíos_adv,ag_prep,bun_noun,an_det,bhaile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,<START>_START,Ba_cop,'shin_dem,aghaidh_noun,naofa_adj,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,<START>_START,Fear_noun,beag_adj,tanaí_prop,liath_noun,a_voc,bheadh_vb.con,ann_prep,",_pun",ach_conj,bheadh_vb.con,áthas_noun,ina_prep,ghnúis_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,<START>_START,Bhí_vb.past,an_det,ceart_noun,ag_prep,fear_noun,an_det,tí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,<START>_START,``_pun,A_eng,Thiarna_prop,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,<START>_START,``_pun,Cé_q,atá_vb.pres,ann_prep,",_pun",cé_q,atá_vb.pres,ann_prep,?_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,<START>_START,In_prep,airde_noun,staighre_noun,léi_prep,de_prep,gheit_noun,arís_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,<START>_START,``_pun,Cad_q,é_obj,!_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,<START>_START,Amach_adv,as_prep,an_det,leaba_noun,leis_prep,ina_prep,léine_noun,ghearr_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,<START>_START,Cuirtear_vb.ord.aut,fáilte_noun,romham_prep,''_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,<START>_START,Ach_conj,chuimhníodar_noun,láithreach_adj,ar_prep,na_det,misin_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,<START>_START,Ansan_adv,is_cop,ea_obj,a_rel,chonacadar_vb.past,an_det,t-iontas_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,<START>_START,An_par,b_abbr,’_prop,fhéidir_noun,..._pun,gurb_cop,é_obj,an_det,fear_noun,dubh_adj,a_eng,bheadh_vb.con,tagtha_adj,i_prep,riocht_noun,sagairt_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,<START>_START,Fear_noun,macánta_adj,scléipeach_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,<START>_START,Thug_vb.past,sé_sub,sáthadh_prep,sa_prep,ghualainn_noun,do_prep,'fhear_noun,an_det,tí_noun,á_prep,bhrú_vn,isteach_adv,sa_prep,chistin_noun,roimhe_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,<START>_START,Seo_dem,sonc_noun,do_prep,bhean_noun,an_det,tí_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,<START>_START,Ní_neg,fhaca_vb.past,sí_sub,riamh_adv,a_rel,fhear_noun,sáraithe_adj,cheana_adv,timpeall_adv,ar_rel,tae_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,<START>_START,Ba_cop,'sheo_noun,siar_adv,chun_prep,na_det,cúlchistineach_noun,í_obj,agus_conj,an_det,t-iontas_noun,ag_prep,lasadh_vn,ina_prep,ceannaithe_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,<START>_START,Ach_conj,ba_cop,ghoiléir_adj,gur_comp,saghas_noun,eile_adj,duine_noun,ar_prep,fad_noun,ab_cop,ea_obj,an_det,sagart_noun,seo_dem,",_pun",an_par,tAthair_prop,Edonvale_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,<START>_START,Do_par,'éirigh_vb.past,Edonvale_prop,aniar_adv,as_prep,a_pos,chathaoir_noun,",_pun",a_rel,ghlúine_noun,fós_adv,cromtha_adj,;_pun,a_voc,dhá_num,láimh_noun,ar_prep,uillinneacha_noun,na_det,cathaoireach_noun,",_pun",a_rel,bholg_vn,amuigh_adv,roimhe_prep,",_pun",agus_conj,a_rel,bhéal_noun,ar_prep,leathadh_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,<START>_START,An_par,bhfuil_vb.pres,sé_sub,ag_prep,dul_vn,as_prep,a_pos,mheabhair_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,<START>_START,Bhí_vb.past,a_rel,hanáil_vn,ag_prep,teacht_vn,go_comp,trom_noun,léi_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,<START>_START,Thuig_vb.past,sé_sub,an_det,scéal_noun,",_pun",shíl_vb.past,sé_sub,",_pun",ach_conj,más_sconj,ea_obj,",_pun",ba_cop,mhall_adj,stadach_prep,na_det,focail_noun,ag_prep,teacht_vn,óna_noun,",_pun",bhéal_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,<START>_START,Ansan_adv,ghuigh_prep,an_det,tríúr_noun,acu_prep,chun_prep,boird_noun,i_prep,dteannta_noun,",_pun",a_pos,chéile_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,<START>_START,Bhí_vb.past,aire_noun,an_det,tsagairt_noun,dírithe_adj,i_prep,gcónaí_noun,ar_prep,an_det,mbuidéal_noun,breá_adj,dearg_adj,fíona_noun,ar_rel,cheann_noun,an_det,bhoird_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,<START>_START,Ach_conj,ní_cop,raibh_vb.sub,le_prep,clos_noun,mar_conj,fhreagra_noun,aige_prep,ach_conj,focail_noun,fánacha_prop,mar_sconj,``_pun,Ba_cop,mhór_adj,an_det,scéal_noun,é_obj,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,<START>_START,Shaighdeadh_vb.pres,an_det,tsúil_noun,i_prep,gcónaí_noun,go_comp,ceann_noun,an_det,bhoird_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,<START>_START,Tá_vb.pres,",_pun",tá_vb.pres,san_dem,go_par,maith_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,<START>_START,Gáire_noun,ard_noun,croíúil_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,<START>_START,Pórtar_vb.past,go_par,maidin_noun,agus_conj,codladh_noun,go_par,headra_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,<START>_START,An_det,diabhal_noun,",_pun",dá_prep,mbeadh_vb.con,bean_noun,bhreá_noun,bhrusanta_prep,amháin_adv,agam_prep,féin_adj,..._pun,Sea_prop,",_pun",sea_cop,",_pun",caithfear_vb.fut.aut,an_det,riail_noun,seo_dem,a_rel,athrú_vn,",_pun",luath_adj,nó_conj,déanach_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,<START>_START,Ní_neg,raibh_vb.sub,focal_noun,astu_prep,araon_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,<START>_START,Gháir_vb.past,sé_sub,is_cop,gháir_obj,sé_sub,",_pun",mar_sconj,sin_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,<START>_START,Bhí_vb.past,ag_prep,méadú_vn,go_par,mór_adj,ar_rel,amhras_noun,an_det,tseanduine_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,<START>_START,Tugadh_vb.ord,fé_prep,ndeara_noun,ar_rel,ball_noun,go_comp,raibh_vb.sub,buidéal_sub,fíona_noun,imithe_adj,a_eng,chodladh_vn,leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,<START>_START,Chaithfí_vb.con.aut,é_obj,a_rel,dhúiseacht_noun,le_prep,haghaidh_noun,an_det,Aifrinn_prop,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,<START>_START,Gan_prep,aon_qual,fhreagra_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,<START>_START,``_pun,A_eng,Athair_prop,..._eng,hí_obj,..._pun,tá_vb.pres,sé_sub,in_prep,am_noun,duit_prep,éirí_vb.sub,don_prep,Aifreann_prop,''_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,<START>_START,Ba_cop,leor_adj,glaoch_noun,amháin_adv,chun_prep,sagart_noun,",_pun",a_rel,dhúiseacht_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,<START>_START,Chuaigh_vb.past,sí_sub,thar_prep,n-ais_noun,go_comp,dtí_noun,an_det,gcistin_noun,arís_adv,chun_prep,an_det,tae_noun,a_rel,chur_vn,ar_prep,tarraingt_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,<START>_START,Bhí_vb.past,sé_sub,a_rel,leathuair_noun,tar_vb.ord.syn,éis_prep,a_pos,hocht_num,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,<START>_START,Hí_vb.pres,!_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,<START>_START,Gan_prep,ach_conj,san_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,<START>_START,Thar_adv,n-ais_noun,arís_adv,agus_conj,cnag_noun,trom_noun,go_par,leor_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,<START>_START,A_pos,Athair_prop,",_pun",a_par,Athair_prop,",_pun",tá_vb.pres,sé_sub,leathuair_noun,tar_vb.ord.syn,éis_prep,a_pos,naoi_num,",_pun",leathuair_noun,tar_vb.ord.syn,éis_prep,..._sub,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,<START>_START,``_pun,Bhuel_int,",_pun",a_rel,sheana-bhi_vn,—_pun,Ó_prop,",_pun",ceart_noun,go_par,leor_adj,!_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,<START>_START,Ba_cop,'fhéidir_noun,gur_comp,mar_noun,chuid_noun,de_prep,Shasana_prop,a_pos,bhí_vb.past,sé_sub,aige_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,<START>_START,Chuireadh_vb.pasthab,bailbhe_noun,a_rel,súl_noun,tonn_noun,bá_noun,tríd_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,<START>_START,Thit_vb.past,an_det,lug_noun,ar_prep,an_det,lag_noun,ar_prep,fad_noun,air_prep,tráthnóna_noun,Dé_noun,Máirt_prop,tar_vb.ord.syn,éis_prep,dó_prep,teacht_vn,isteach_adv,óna_noun,chuid_noun,oibre_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,<START>_START,Siúd_prop,leis_prep,isteach_adv,sa_prep,chistin_noun,",_pun",agus_conj,cé_adv,a_pos,bhí_vb.past,ann_prep,roimhe_prep,ach_conj,an_par,tAthair_prop,Edonvale_prop,sínte_adj,ina_prep,phleist_noun,ar_prep,an_det,urlár_noun,idir_prep,dhá_num,chathaoir_noun,",_pun",dath_noun,an_det,bháis_noun,air_prep,agus_conj,an_det,anáil_noun,ag_prep,teacht_vn,ina_prep,huspóga_noun,leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,<START>_START,Níor_neg,bhuail_vb.past,aon_qual,laige_noun,é_obj,féin_adj,mar_conj,gheall_noun,ar_prep,an_det,scanradh_vn,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,<START>_START,Ba_cop,'sheo_noun,béic_noun,fiain_prep,óna_noun,fear_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,<START>_START,Ach_conj,níorbh_cop,fhada_adj,gur_comp,tháinig_vb.past,an_det,cuairteoir_noun,chuige_prep,féin_adj,arís_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,<START>_START,Ghaibh_cop,fear_noun,an_det,tí_noun,buíochas_noun,le_prep,Dia_prop,arís_adv,gur_comp,amáireach_adv,",_pun",Dé_noun,Céadaoin_prop,(_pun,agus_conj,do_par,'fhéach_vb.past,sé_sub,ar_prep,an_det,bhféilire_noun,i_prep,gan_prep,fhios_noun,)_pun,",_pun",a_voc,bheadh_vb.con,sé_sub,ag_prep,imeacht_vn,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,<START>_START,Bhrúigh_vb.past,sé_sub,an_det,doras_noun,thiar_adv,isteach_adv,roimhe_prep,le_prep,háthas_noun,agus_conj,do_pos,'fhan_vb.past,cúpla_noun,neomaint_adj,ina_prep,sheasamh_vn,sa_prep,chúlchistin_noun,agus_conj,a_rel,anáil_noun,ag_prep,teacht_vn,go_comp,trom_noun,leis_prep,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,<START>_START,Ach_conj,bhí_vb.past,áthas_noun,tríd_prep,an_det,traochadh_noun,an_det,tráthnóna_noun,áirithe_adj,Dé_noun,Céadaoin_prop,seo_dem,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,<START>_START,``_pun,Hea_obj,",_pun",Maimí_prop,",_pun",Hea_obj,!_pun,...._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,<START>_START,Hea_obj,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,<START>_START,Guth_noun,lán_adj,do_prep,'iontas_noun,na_det,tuisceana_noun,.._noun,``_pun,Hohó_prop,",_pun",a_par,Uasail_prop,Uí_prop,",_pun",óhó_END,",_pun",agus_conj,conas_q,atá_vb.pres,an_det,saol_noun,]_pun,agatsa_sub,anois_adv,",_pun",heá_END,?_pun,''_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,<START>_START,Spriúch_vb.past,sé_sub,chuici_prep,ina_prep,aigne_noun,istigh_adv,",_pun",ach_conj,ba_cop,bheag_adj,an_det,mhoill_noun,ar_prep,an_det,sean-bhliceas_noun,teacht_vn,in_prep,uachtar_noun,arís_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,<START>_START,Ní_neg,mar_conj,gheall_noun,ortsa_prep,..._prop,hea_prop,!_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,<START>_START,Bhuel_int,",_pun",gháireadar_vb.past.syn,is_cop,mhíníodar_adj,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,<START>_START,Ansan_adv,gháireadar_vb.past.syn,arís_adv,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,<START>_START,Is_cop,tríd_prep,an_det,gcuan_prop,seo_dem,a_rel,onnmhairítear_vb.past,seasca_sub,faoin_prep,gcéad_adj,de_prep,lastaí_noun,ginearálta_adj,na_det,tíre_noun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,<START>_START,Cé_q,gur_cop,dócha_adj,nach_comp,dtiocfaidh_vb.fut,laghdú_vn,ar_rel,thábhacht_noun,na_det,gcalafort_noun,sa_prep,leath_noun,thuaidh_adv,—_pun,Latharna_prop,",_pun",Béal_noun,Feirste_prop,",_pun",an_det,Grianfort/Dún_noun,Dealgan_prop,",_pun",Droichead_prop,Átha_prop,",_pun",Baile_prop,Átha_prop,Cliath_prop,—_pun,beidh_vb.fut,breis_noun,tábhachta_noun,ag_prep,baint_vn,leis_prep,na_det,cuanta_noun,sa_prep,deisceart_noun,atá_vb.pres,a_pos,n-aghaidh_noun,le_prep,cósta_noun,na_det,Mór-roinne_noun,(_pun,Ros_prop,Láir_prop,",_pun",Port_prop,Láirge_prop,",_pun",agus_sconj,Cuan_prop,Chorcaí_prop,)_pun,._pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,<START>_START,Céard_q,tá_vb.pres,i_prep,gceist_noun,ag_prep,an_det,Bord_prop,a_eng,dhéanamh_vn,leis_prep,an_det,bpríomhchathair_noun,?_pun,<END>_END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
